timestamps,TP9,AF7,AF8,TP10,Right AUX
1587072128.476,-69.824,-226.074,-118.652,-58.594,0.000
1587072128.480,-73.730,199.707,-110.352,-117.676,0.000
1587072128.484,-19.531,446.777,-113.770,-108.887,0.000
1587072128.487,-20.020,-157.715,-145.508,-40.039,0.000
1587072128.491,-85.449,-399.414,-128.418,-59.570,0.000
1587072128.495,-90.820,162.598,-114.258,-142.090,0.000
1587072128.499,-43.457,244.629,-137.207,-139.648,0.000
1587072128.503,-19.043,55.664,-138.184,-70.312,0.000
1587072128.507,-67.383,249.023,-133.301,-59.082,0.000
1587072128.511,-107.910,51.758,-147.949,-113.281,0.000
1587072128.515,-59.570,-120.117,-136.719,-135.742,0.000
1587072128.519,-31.250,-336.914,-147.461,-83.496,0.000
1587072128.523,-69.336,-150.879,-159.668,-49.805,0.000
1587072128.527,-93.750,-63.965,-142.578,-104.492,0.000
1587072128.530,-52.246,-221.191,-106.934,-156.738,0.000
1587072128.534,-30.273,281.250,-79.590,-112.305,0.000
1587072128.538,-48.340,551.270,-99.609,-47.363,0.000
1587072128.542,-51.270,228.027,-135.742,-36.621,0.000
1587072128.546,-69.336,-23.438,-146.484,-101.074,0.000
1587072128.550,-64.941,336.914,-115.234,-130.371,0.000
1587072128.554,-32.715,596.191,-106.445,-55.176,0.000
1587072128.558,-74.219,57.129,-149.414,-54.688,0.000
1587072128.562,-90.820,-684.082,-158.203,-113.770,0.000
1587072128.566,-46.387,-413.574,-114.746,-130.859,0.000
1587072128.570,-39.551,594.238,-134.766,-68.359,0.000
1587072128.573,-68.359,381.348,-173.340,-45.410,0.000
1587072128.577,-80.566,-291.504,-163.086,-100.098,0.000
1587072128.581,-40.527,-252.441,-143.555,-124.512,0.000
1587072128.585,-15.625,251.953,-125.977,-80.078,0.000
1587072128.589,-46.387,296.387,-132.324,-25.879,0.000
1587072128.593,-76.660,-241.699,-142.090,-65.918,0.000
1587072128.597,-50.293,14.160,-137.207,-104.004,0.000
1587072128.601,-2.441,630.371,-122.559,-62.988,0.000
1587072128.605,0.977,254.883,-126.465,-8.789,0.000
1587072128.609,-44.434,-754.395,-150.391,-12.695,0.000
1587072128.612,-55.664,-380.371,-107.910,-63.477,0.000
1587072128.616,-9.766,504.395,-80.566,-68.848,0.000
1587072128.620,1.953,495.605,-105.957,-29.785,0.000
1587072128.624,-39.551,15.137,-120.605,-29.785,0.000
1587072128.628,-67.383,113.770,-114.258,-72.266,0.000
1587072128.632,-36.133,500.977,-107.422,-96.191,0.000
1587072128.636,-20.020,367.188,-121.094,-22.949,0.000
1587072128.640,-54.688,-125.977,-119.141,14.648,0.000
1587072128.644,-79.102,-102.539,-100.586,-49.805,0.000
1587072128.648,-32.715,277.344,-109.375,-78.125,0.000
1587072128.652,13.672,27.832,-119.629,-19.531,0.000
1587072128.655,-38.086,-165.527,-107.422,20.508,0.000
1587072128.659,-72.266,94.727,-97.656,-35.645,0.000
1587072128.663,-43.457,185.547,-112.305,-95.215,0.000
1587072128.667,-27.344,-44.922,-148.926,-64.453,0.000
1587072128.671,-54.199,188.965,-145.508,-21.484,0.000
1587072128.675,-103.027,303.711,-153.809,-52.246,0.000
1587072128.679,-102.051,-4.395,-148.926,-109.863,0.000
1587072128.683,-46.875,123.047,-112.793,-105.957,0.000
1587072128.687,-12.207,485.352,-106.445,-36.133,0.000
1587072128.691,-47.363,320.312,-133.301,-20.508,0.000
1587072128.695,-75.684,-85.449,-129.883,-70.801,0.000
1587072128.698,-56.152,-111.328,-104.004,-98.145,0.000
1587072128.702,-21.484,39.551,-101.562,-27.832,0.000
1587072128.706,-41.504,-3.906,-89.355,-7.812,0.000
1587072128.710,-84.961,-279.785,-95.215,-55.664,0.000
1587072128.714,-39.062,-766.113,-106.445,-62.988,0.000
1587072128.718,-1.465,-260.742,-85.938,-45.410,0.000
1587072128.722,-14.160,403.809,-91.797,-6.348,0.000
1587072128.726,-42.480,-22.461,-110.352,-9.766,0.000
1587072128.730,-60.059,-115.234,-85.938,-75.195,0.000
1587072128.734,-52.734,486.328,-69.336,-83.008,0.000
1587072128.737,-45.898,705.078,-74.707,-19.043,0.000
1587072128.741,-70.801,57.617,-110.840,-33.691,0.000
