timestamps,TP9,AF7,AF8,TP10,Right AUX
1587071725.402,60.547,-130.859,-135.742,-10.254,0.000
1587071725.405,109.863,756.348,-143.066,130.371,0.000
1587071725.409,34.668,313.477,-206.543,-27.344,0.000
1587071725.413,-30.273,-231.934,-216.797,-203.613,0.000
1587071725.417,5.859,55.664,-162.109,-60.547,0.000
1587071725.421,96.191,647.461,-144.531,113.281,0.000
1587071725.425,90.820,223.633,-190.430,8.301,0.000
1587071725.429,-34.668,-583.496,-194.336,-178.223,0.000
1587071725.433,-4.883,-613.281,-154.785,-111.816,0.000
1587071725.437,116.699,-102.051,-132.324,133.789,0.000
1587071725.441,142.578,-55.176,-155.273,148.926,0.000
1587071725.445,21.484,-256.836,-175.781,-101.562,0.000
1587071725.448,-53.711,-260.742,-173.828,-167.969,0.000
1587071725.452,44.922,73.730,-179.199,43.457,0.000
1587071725.456,114.746,-107.422,-189.453,158.691,0.000
1587071725.460,25.391,-125.977,-171.387,-42.480,0.000
1587071725.464,-40.527,-216.797,-168.457,-182.129,0.000
1587071725.468,62.988,-272.461,-148.438,36.133,0.000
1587071725.472,142.578,307.617,-132.324,164.062,0.000
1587071725.476,49.805,429.688,-178.711,-37.598,0.000
1587071725.480,-9.766,-306.152,-194.824,-175.293,0.000
1587071725.484,24.902,-753.418,-147.461,-12.695,0.000
1587071725.487,78.125,-714.844,-142.090,145.996,0.000
1587071725.491,67.871,77.148,-150.391,16.113,0.000
1587071725.495,-5.371,139.160,-166.504,-199.219,0.000
1587071725.499,16.113,-514.160,-166.504,-138.184,0.000
1587071725.503,83.984,-187.988,-131.348,81.543,0.000
1587071725.507,81.055,454.102,-136.719,74.707,0.000
1587071725.511,-16.113,40.527,-179.688,-136.230,0.000
1587071725.515,-38.574,-648.926,-185.547,-185.547,0.000
1587071725.519,49.805,-167.969,-142.090,41.016,0.000
1587071725.523,90.820,363.770,-121.094,134.766,0.000
1587071725.527,3.418,-193.359,-141.602,-99.609,0.000
1587071725.530,-65.430,-901.855,-140.137,-205.078,0.000
1587071725.534,6.348,-578.125,-84.473,-10.742,0.000
1587071725.538,80.566,416.992,-78.613,112.793,0.000
1587071725.542,29.785,360.352,-133.301,-13.672,0.000
1587071725.546,-54.199,-803.711,-177.734,-196.289,0.000
1587071725.550,-48.340,-780.273,-113.281,-110.840,0.000
1587071725.554,44.922,220.703,-62.500,123.535,0.000
1587071725.558,95.703,317.383,-105.469,68.359,0.000
1587071725.562,-13.672,-462.891,-133.789,-175.781,0.000
1587071725.566,-76.172,-581.543,-104.980,-159.180,0.000
1587071725.570,28.809,66.895,-71.289,63.477,0.000
1587071725.573,56.641,25.391,-101.074,88.379,0.000
1587071725.577,-48.828,-845.703,-122.559,-106.934,0.000
1587071725.581,-81.543,-979.004,-91.797,-181.152,0.000
1587071725.585,14.648,-386.719,-72.266,51.270,0.000
1587071725.589,70.801,-40.039,-80.078,164.062,0.000
1587071725.593,7.812,-173.340,-92.773,-33.203,0.000
1587071725.597,-44.922,-454.590,-75.195,-152.344,0.000
1587071725.601,30.762,-377.930,-46.387,26.855,0.000
1587071725.605,114.746,-149.414,-45.898,172.852,0.000
1587071725.609,54.199,-78.613,-69.824,36.621,0.000
1587071725.612,-93.262,-376.953,-85.938,-159.180,0.000
1587071725.616,-56.152,-603.027,-67.871,-83.984,0.000
1587071725.620,72.266,-431.641,-52.734,104.492,0.000
1587071725.624,61.035,-333.008,-62.988,50.293,0.000
1587071725.628,-67.383,-534.668,-61.523,-162.598,0.000
1587071725.632,-64.941,-630.371,-41.504,-149.902,0.000
1587071725.636,70.801,-804.688,-35.645,105.469,0.000
1587071725.640,79.102,-375.000,-26.855,139.648,0.000
1587071725.644,-12.695,-114.258,-50.293,-103.516,0.000
