timestamps,TP9,AF7,AF8,TP10,Right AUX
1587066773.077,-61.523,52.246,4.395,-50.293,0.000
1587066773.081,-38.086,-462.891,-335.938,-34.180,0.000
1587066773.085,-9.766,-345.215,-195.312,-13.672,0.000
1587066773.089,-28.320,131.836,69.824,-18.555,0.000
1587066773.093,-44.922,-32.227,-72.266,-19.043,0.000
1587066773.096,-43.945,-169.922,-131.348,-35.156,0.000
1587066773.100,-30.273,228.516,127.441,-35.645,0.000
1587066773.104,-17.090,504.395,182.617,-12.695,0.000
1587066773.108,-35.645,88.379,-73.242,-18.555,0.000
1587066773.112,-55.664,-221.191,-253.418,-44.922,0.000
1587066773.116,-26.367,-149.902,-195.801,-21.973,0.000
1587066773.120,-9.277,165.527,68.359,-3.906,0.000
1587066773.124,-38.086,39.062,-43.945,-25.391,0.000
1587066773.128,-53.223,-717.773,-375.000,-34.180,0.000
1587066773.132,-44.922,-108.398,-3.418,-34.180,0.000
1587066773.135,-19.531,553.223,219.238,-14.160,0.000
1587066773.139,-17.578,154.297,-48.340,-15.625,0.000
1587066773.143,-54.199,-208.496,-239.258,-39.551,0.000
1587066773.147,-56.152,-133.301,-201.660,-36.133,0.000
1587066773.151,-19.531,229.980,63.477,-24.414,0.000
1587066773.155,-8.301,104.004,-18.555,-13.184,0.000
1587066773.159,-56.152,-64.941,-73.242,-32.715,0.000
1587066773.163,-58.594,-252.441,-224.609,-34.668,0.000
1587066773.167,-16.113,-130.371,-132.324,-2.441,0.000
1587066773.171,6.836,-234.863,-172.852,23.926,0.000
1587066773.175,-39.551,-323.730,-190.430,-23.438,0.000
1587066773.178,-84.961,113.770,118.652,-82.520,0.000
1587066773.182,-60.547,269.043,141.113,-74.219,0.000
1587066773.186,-33.691,228.516,86.914,-51.270,0.000
1587066773.190,-54.688,297.852,102.051,-57.129,0.000
1587066773.194,-84.961,213.867,67.383,-65.430,0.000
1587066773.198,-66.895,77.637,57.617,-60.059,0.000
1587066773.202,-44.922,191.895,129.883,-41.992,0.000
1587066773.206,-57.129,135.742,16.113,-39.551,0.000
1587066773.210,-88.379,-152.832,-169.434,-64.941,0.000
1587066773.214,-75.684,-345.215,-316.406,-62.012,0.000
1587066773.218,-15.625,-697.266,-381.348,-0.488,0.000
1587066773.221,-37.598,-161.133,-41.504,-16.602,0.000
1587066773.225,-92.285,363.281,153.809,-78.125,0.000
1587066773.229,-81.055,-33.203,-82.031,-62.012,0.000
1587066773.233,-42.480,86.914,35.645,-42.969,0.000
1587066773.237,-35.645,447.266,170.410,-42.480,0.000
1587066773.241,-61.523,205.078,35.156,-40.039,0.000
1587066773.245,-64.941,-238.281,-189.941,-44.434,0.000
1587066773.249,-43.457,66.895,20.508,-48.828,0.000
1587066773.253,-14.648,452.637,207.520,-22.949,0.000
1587066773.257,-25.879,22.461,-64.941,-25.391,0.000
1587066773.260,-60.059,-484.375,-384.277,-45.410,0.000
1587066773.264,-43.945,-231.445,-203.125,-37.598,0.000
1587066773.268,-16.602,469.727,216.309,-29.785,0.000
1587066773.272,-14.648,507.324,152.832,-21.973,0.000
1587066773.276,-30.762,-577.148,-449.707,-10.254,0.000
1587066773.280,-49.316,-448.730,-282.227,-39.551,0.000
1587066773.284,-33.203,513.672,247.559,-45.898,0.000
1587066773.288,-20.020,385.254,70.801,-27.832,0.000
1587066773.292,-42.480,-72.266,-129.883,-40.527,0.000
1587066773.296,-64.941,-20.020,-8.789,-66.895,0.000
1587066773.300,-46.387,229.492,121.094,-49.316,0.000
1587066773.303,-11.230,-19.043,-59.082,-15.625,0.000
1587066773.307,-15.625,-761.719,-441.406,-23.438,0.000
1587066773.311,-66.406,-448.730,-316.895,-52.246,0.000
1587066773.315,-51.758,-78.125,-199.707,-36.621,0.000
