timestamps,TP9,AF7,AF8,TP10,Right AUX
1587070665.860,25.391,-323.242,-185.059,123.047,0.000
1587070665.864,-63.477,-818.359,-723.633,-190.430,0.000
1587070665.868,-102.539,-416.504,-474.121,-246.582,0.000
1587070665.872,-29.785,72.754,41.992,41.016,0.000
1587070665.876,27.344,266.602,327.637,154.297,0.000
1587070665.880,-42.969,204.590,186.523,-100.586,0.000
1587070665.884,-102.539,-154.297,-277.344,-255.859,0.000
1587070665.887,-40.527,-263.672,-317.383,-24.414,0.000
1587070665.891,40.527,240.723,275.391,168.457,0.000
1587070665.895,-3.418,491.699,465.820,-16.113,0.000
1587070665.899,-85.938,-97.168,-202.637,-231.934,0.000
1587070665.903,-36.133,-684.082,-675.781,-72.754,0.000
1587070665.907,39.062,-591.309,-403.320,169.922,0.000
1587070665.911,-7.324,347.656,396.484,66.895,0.000
1587070665.915,-92.285,207.031,94.238,-200.684,0.000
1587070665.919,-83.496,-435.059,-517.578,-149.902,0.000
1587070665.923,0.000,35.645,44.922,119.629,0.000
1587070665.927,25.879,622.559,653.809,139.648,0.000
1587070665.930,-65.918,351.562,295.410,-133.789,0.000
1587070665.934,-105.469,-517.578,-599.121,-219.238,0.000
1587070665.938,-32.227,-431.641,-463.867,36.621,0.000
1587070665.942,15.625,349.609,340.332,157.715,0.000
1587070665.946,-36.621,254.883,221.680,-78.613,0.000
1587070665.950,-104.004,-603.027,-623.047,-262.695,0.000
1587070665.954,-51.270,-413.086,-411.133,-62.012,0.000
1587070665.958,39.062,638.672,625.000,168.457,0.000
1587070665.962,11.230,543.457,540.039,28.320,0.000
1587070665.966,-86.426,-586.426,-590.820,-234.863,0.000
1587070665.970,-91.797,-535.156,-604.492,-146.484,0.000
1587070665.973,-7.812,497.070,440.918,121.582,0.000
1587070665.977,15.137,429.688,449.219,96.191,0.000
1587070665.981,-77.148,-687.012,-624.512,-182.617,0.000
1587070665.985,-111.816,-748.535,-762.207,-211.914,0.000
1587070665.989,-29.297,305.176,249.512,66.406,0.000
