timestamps,TP9,AF7,AF8,TP10,Right AUX
1586465081.413,41.992,-85.938,-574.219,-9.277,0.000
1586465081.417,16.113,-88.867,-550.293,41.504,0.000
1586465081.421,-32.227,-82.520,-414.551,60.547,0.000
1586465081.425,-3.906,-84.473,-436.523,40.527,0.000
1586465081.429,104.980,-91.309,-580.078,-4.883,0.000
1586465081.433,81.543,-94.727,-549.805,21.973,0.000
1586465081.436,16.113,-83.496,-395.020,57.129,0.000
1586465081.440,40.039,-86.426,-415.527,55.664,0.000
1586465081.444,40.039,-100.586,-677.246,41.504,0.000
1586465081.448,-2.930,-84.473,-678.711,11.719,0.000
1586465081.452,12.207,-69.824,-444.824,31.738,0.000
1586465081.456,49.316,-82.520,-489.258,34.668,0.000
1586465081.460,30.762,-100.098,-517.578,9.766,0.000
1586465081.464,21.484,-96.680,-535.156,-2.441,0.000
1586465081.468,57.129,-86.914,-479.980,18.555,0.000
1586465081.472,62.988,-86.914,-452.148,34.668,0.000
1586465081.475,-17.578,-96.680,-565.918,17.090,0.000
1586465081.479,-27.832,-93.262,-599.609,5.371,0.000
1586465081.483,10.742,-78.125,-498.047,25.879,0.000
1586465081.487,5.371,-83.008,-506.348,32.227,0.000
1586465081.491,81.055,-84.473,-559.570,28.809,0.000
1586465081.495,108.887,-87.891,-617.188,-3.418,0.000
1586465081.499,27.344,-89.844,-515.625,3.418,0.000
1586465081.503,-21.973,-98.633,-517.578,37.109,0.000
1586465081.507,-16.113,-97.168,-656.738,38.086,0.000
1586465081.511,58.105,-67.383,-560.059,21.484,0.000
1586465081.515,51.270,-72.754,-509.766,11.230,0.000
1586465081.518,-26.367,-91.309,-548.340,23.438,0.000
1586465081.522,3.418,-83.008,-563.965,21.484,0.000
1586465081.526,21.973,-73.730,-520.020,-2.930,0.000
1586465081.530,-9.277,-72.754,-522.461,-9.277,0.000
1586465081.534,-4.883,-77.637,-571.289,-4.395,0.000
1586465081.538,50.781,-73.730,-609.375,-1.465,0.000
1586465081.542,77.637,-71.777,-550.781,8.301,0.000
1586465081.546,59.082,-85.449,-604.004,2.930,0.000
1586465081.550,0.000,-95.215,-693.848,18.066,0.000
1586465081.554,-68.848,-96.680,-575.195,42.969,0.000
1586465081.558,-36.133,-96.680,-465.332,33.691,0.000
1586465081.561,44.922,-98.145,-590.820,-8.789,0.000
1586465081.565,50.293,-91.797,-695.801,-2.441,0.000
1586465081.569,-36.621,-80.566,-603.027,36.133,0.000
1586465081.573,-74.707,-78.613,-493.164,58.105,0.000
1586465081.577,-1.953,-83.496,-545.898,20.996,0.000
1586465081.581,47.852,-88.867,-624.512,-31.250,0.000
1586465081.585,12.207,-94.238,-575.195,14.648,0.000
1586465081.589,-38.086,-92.773,-474.609,45.898,0.000
1586465081.593,23.438,-92.285,-545.410,23.438,0.000
1586465081.597,68.359,-91.797,-692.383,-26.855,0.000
1586465081.600,9.766,-80.078,-512.207,-4.883,0.000
1586465081.604,-64.453,-75.684,-456.055,36.621,0.000
1586465081.608,-20.508,-93.750,-615.723,28.320,0.000
1586465081.612,26.367,-95.703,-680.664,-20.020,0.000
1586465081.616,6.348,-77.148,-506.836,-35.645,0.000
1586465081.620,2.441,-85.938,-455.078,-9.277,0.000
1586465081.624,-23.926,-102.539,-524.902,-13.184,0.000
